,filename,cell_index,cell_type,slide_type,n_lines,cell_text
129,12_news_aggregator.ipynb,59,code,-,46,"def find_clusters(samples, vectorizer, distance_threshold=1.):	# vectors	print(""Find vectors"")	texts = [s.text for s in samples]	tfidf_vectors = vectorizer.transform(texts)	# sparse -> dense	from sklearn.decomposition import TruncatedSVD	tfidf_vectors_svd = TruncatedSVD(n_components=300).fit_transform(tfidf_vectors)		# clusters	print(""Find clusters"")	from sklearn.cluster import AgglomerativeClustering	clustering = AgglomerativeClustering(n_clusters=None, distance_threshold=distance_threshold)	clusters = clustering.fit_predict(tfidf_vectors_svd)		from itertools import combinations	from scipy.spatial.distance import euclidean	from collections import defaultdict	import numpy as np		print(""Group into clusters"")	cluster2samples = defaultdict(list)	cluster2vectors = defaultdict(list)		for c, s, v in zip(clusters, samples, tfidf_vectors_svd):	cluster2samples[c].append(s)	cluster2vectors[c].append(v)		rv = []	for c in sorted(cluster2samples.keys()):	# the most relevant title is the closest to the average vector	# titles are ranked by the distance to the average vector	avg_vec = sum(cluster2vectors[c]) / len(cluster2vectors[c])	distances = [euclidean(avg_vec, v) for v in cluster2vectors[c]]	samples_order = np.argsort(distances)	best_title = cluster2samples[c][samples_order[0]].title	cluster_samples = [cluster2samples[c][i] for i in samples_order]	best_title = cluster2samples[c][0].title		cluster_published_times = [s.published_time for s in cluster2samples[c]]	# max difference between published time	published_time_diff = max(cluster_published_times) - min(cluster_published_times)		rv.append((cluster_samples, best_title, published_time_diff, avg_vec))		return rv"
130,12_news_aggregator.ipynb,60,code,-,2,"from sklearn.feature_extraction.text import TfidfVectorizer	tfidf_vectorizer = TfidfVectorizer(stop_words=""english"").fit([s.text for s in samples_en])"
131,12_news_aggregator.ipynb,61,code,-,6,"# select samples with ""Society"" category	samples_en_society = []	for s, p in zip(samples_en, predictions):	if p == ""Society"":	samples_en_society.append(s)	len(samples_en_society)"
132,12_news_aggregator.ipynb,62,code,-,1,"clusters_en_society = find_clusters(samples_en_society, tfidf_vectorizer, distance_threshold=0.5)"
133,12_news_aggregator.ipynb,63,code,-,1,"print(f""num samples: {len(samples_en_society)}, num clusters: {len(clusters_en_society)}"")"
134,12_news_aggregator.ipynb,64,code,-,7,"# time publishing difference distribution	import matplotlib.pyplot as plt	import numpy as np	time_publishing_difference_hours = [x[2].seconds/3600 for x in clusters_en_society]	print(f""avg time publishing difference: {np.mean(time_publishing_difference_hours)} hours"")	plt.hist(time_publishing_difference_hours, bins=100)	plt.show()"
135,12_news_aggregator.ipynb,65,markdown,-,1,Print some clusters about Trump
136,12_news_aggregator.ipynb,66,code,-,5,"for samples, best_title, time_diff, vec in clusters_en_society:	if 3 <= len(samples) <= 10 and time_diff.seconds < 3600 * 3 and 'Trump' in best_title:	print(best_title)	pprint([s.title for s in samples])	print('-'*50)"
137,12_news_aggregator.ipynb,67,markdown,-,1,Find similar clusters
138,12_news_aggregator.ipynb,68,code,-,15,"from sklearn.neighbors import NearestNeighbors	import numpy as np		cluster_vectors = np.vstack([x[3] for x in clusters_en_society])	nbrs = NearestNeighbors().fit(cluster_vectors)		from pprint import pprint	for cluster_idx in range(0, len(clusters_en_society), 1000):  # random clusters	distances, indices = nbrs.kneighbors(cluster_vectors[cluster_idx, :].reshape(1, -1))	nearest_cluster_idx = indices[0][1]	cluster_samples_titles = [s.title for s in clusters_en_society[cluster_idx][0]]	nearest_cluster_samples_titles = [s.title for s in clusters_en_society[nearest_cluster_idx][0]]	pprint(cluster_samples_titles)	pprint(nearest_cluster_samples_titles)	print(""-"" * 50)"
139,12_news_aggregator.ipynb,69,markdown,slide,5,	# Recommended resources	- https://contest.com/docs/data_clustering	- https://contest.com/docs/data_clustering2	- https://github.com/IlyaGusev/tgcontest
140,1_text_analysis_tools_tfidf.ipynb,0,code,-,33,"#@title <b><font color=""red"">▶</font><font color=""black""> run this cell to prepare supplementary materials for the lesson</font></b>		!rm -rf harbour-space-text-mining-course	!git clone https://github.com/horoshenkih/harbour-space-text-mining-course.git	import sys	sys.path.append('harbour-space-text-mining-course')		from tmcourse.utils import (	calendar_table,	visualize_term_counter,	enable_mathjax_in_cell,	)	from tmcourse.ipyquiz import Quiz, Function	from tmcourse.quiz import (	quiz_count_tokens,	quiz_count_lemmas,	quiz_ner,	quiz_tfidf,	quiz_vectorizer_shape,	quiz_vector_distance,	)		from collections import Counter, defaultdict	from math import exp	from tabulate import tabulate	from pprint import pprint	from tqdm.notebook import tqdm	from IPython.display import HTML, display	from datetime import date	import pandas as pd	import numpy as np	import matplotlib.pyplot as plt	from datetime import date"
141,1_text_analysis_tools_tfidf.ipynb,1,markdown,slide,1,<h1><center>Introduction. Tools for text analysis. TF-IDF.</center></h1>
142,1_text_analysis_tools_tfidf.ipynb,2,markdown,-,1,# Overview of the course
143,1_text_analysis_tools_tfidf.ipynb,3,markdown,slide,14,"## The team		### Your teacher	- Sergey Khoroshenkikh	- Senior software engineer at [Yandex](https://yandex.com/company/)	- ~8 years of experience in data analysis and engineering	- Teaching experience at Harbour.Space:	- [Machine Learning (2019)](https://in.harbour.space/data-science/machine-learning-sergey-khoroshenkikh/)	- [Text Mining (2020)](https://in.harbour.space/data-science/text-mining-sergey-khoroshenkikh/)		- <img src=""https://www.freepnglogos.com/uploads/logo-gmail-png/logo-gmail-png-image-gmail-logo-gta-wiki-the-grand-theft-auto-4.png"" alt=""email"" width=""15""> horoshenkih91@gmail.com, <img src=""https://upload.wikimedia.org/wikipedia/commons/8/82/Telegram_logo.svg"" alt=""tg"" width=""15""> @khoroshenkikh		### Teaching assistant	- Ilya Yarmalkevich"
144,1_text_analysis_tools_tfidf.ipynb,4,markdown,slide,7,"## Learning objectives	1. Learn the main concepts	- TF-IDF, language models, classification, topic modeling, distributional semantics, neural networks, ...	2. Understand the algorithms and architectures	- n-gram language models, linear classifiers, LDA, word2vec, backpropagation, RNN, LSTM, Transformers, ...	3. Practice the tools **on real datasets**	- spaCy, sklearn, gensim, fasttext, pytorch, ..."
145,1_text_analysis_tools_tfidf.ipynb,5,markdown,slide,11,	## Core ideas of the course	1. Quick feedback	- Chunked content	- Ungraded quizzes during the lecture	2. Hands-on	- Coding sessions	- Final projects	3. Code-first	- The most important content is written in Python code (slides are somewhat optional)	- Math is supported by code
146,1_text_analysis_tools_tfidf.ipynb,6,markdown,slide,9,## Grading policy	- 30 points: graded quiz assignments in Google Classroom (**class code: nh7rw7a**)	- 70+ points: final project	- Apply learned Text Mining techniques on a real dataset	- Report your results at the end of the course	- **Receive additional points for making a product demo**	- Ways to get 100 points	- Apply many Text Mining techniques on the same data	- Create a product demo
147,1_text_analysis_tools_tfidf.ipynb,7,markdown,slide,15,"## Technical details	- The course is taught in Google Colab	- Colab notebooks are the primary source of information	- ⬅️ Table of contents is on the left	- All the slides are created from Colab notebooks	- Ungraded quizzes in Colab notebooks:	- Always run the first cell in the notebook to make it work	- I implemented the Python library for quizzes on my own, so bugs are possible	- You can copy Colab notebooks and run your copy	- You can modify your copy	- Notes: `> ...`	> The example of a note	- $\LaTeX$ equations: `$...$` or `$$...$$`	$$E=mc^2$$	- A short overview of Colab features: [link](https://colab.research.google.com/notebooks/basic_features_overview.ipynb)"
148,1_text_analysis_tools_tfidf.ipynb,8,markdown,slide,11,"## Remote learning details	- You are muted by default. To ask a question	- Press the ""raise hand"" button in Zoom	- Or write your question to the Zoom chat	- Ungraded quizzes	- After you've finished the quiz, press the **""raise hand""**	- If you have a question, write it to the Zoom chat	- Coding sessions	- You work in individual breakout rooms	- Turn on screen sharing	- To ask a question, press the ""raise hand"" button"
149,1_text_analysis_tools_tfidf.ipynb,9,markdown,-,11,"<!--slideshow slide-->	# Plan for today	1. Look at the collection of Elon Musk tweets	2. Get familiar with `spacy`: Python library for text analysis	3. Learn about tokenization, lemmatization and NLP pipeline in general	4. Coding session 1: work with `spacy`	5. Learn about TF-IDF	6. ""Words of a day"": find specific words in tweets	7. Learn how co compute TF-IDF in `sklearn`	8. Find similar texts using TF-IDF	9. Coding session 2: work with `sklearn`"
150,1_text_analysis_tools_tfidf.ipynb,10,markdown,slide,5,"# Dataset: Elon Musk tweets 2010-2021		In this lesson, we will study [Elon Musk tweets](https://www.kaggle.com/ayhmrba/elon-musk-tweets-2010-2021) stored in CSV files in [the course repo on GitHub](https://github.com/horoshenkih/harbour-space-text-mining-course).		> You can also store the data for your final projects on GitHub"
151,1_text_analysis_tools_tfidf.ipynb,11,code,slide,5,"# NB! Run the first cell of the notebook to checkout the repo		dataset_files = glob.glob(""harbour-space-text-mining-course/datasets/musk/*.csv"")	dfs = [pd.read_csv(f) for f in dataset_files]	df = pd.concat(dfs, axis=0, ignore_index=True)"
152,1_text_analysis_tools_tfidf.ipynb,12,markdown,slide,1,Look at the data
153,1_text_analysis_tools_tfidf.ipynb,13,code,slide,1,"df[['tweet', 'date']].tail()"
154,1_text_analysis_tools_tfidf.ipynb,14,markdown,slide,2,## Preliminary analysis	Let's look at the meaningful characteristics of the dataset
155,1_text_analysis_tools_tfidf.ipynb,15,code,slide,16,"tweets = df['tweet']	print(f""Number of tweets: {len(tweets)}"")	# compute the number of unique characters	char_set = set()	for t in tweets:	char_set.update(list(t))	print(f""Number of unique characters: {len(char_set)}"")	# compute the distribution of text sizes	tweet_len_characters = [len(t) for t in tweets]	avg_text_len = np.average(tweet_len_characters)	print(f""Average tweet length: {avg_text_len}"")		# print the distribution of tweet sizes	plt.figure(figsize=(5, 3))	plt.hist(tweet_len_characters, bins=100)	plt.show()"
156,1_text_analysis_tools_tfidf.ipynb,16,markdown,slide,7,"# Tokenization		How do we read texts?		- Technically speaking, a text is a sequence of *characters*.	- But we don't read texts character-by-character.	- We perceive the text as the sequence of words, phrases, punctuation and other *meaningful* pieces."
157,1_text_analysis_tools_tfidf.ipynb,17,markdown,slide,7,"**Definition**: *token* is a meaningful substring (for example, a word or a punctuation sign).		The exact definition depends on the problem!	- You may need to keep emojis for *sentiment analysis* and ignore them for *topic modeling*.	- You may remove punctuation for *text classification* and keep it for *language modeling*.		For example, the substring `"":-)""` may be a single token, three tokens, or it may be ignored (0 tokens)."
158,1_text_analysis_tools_tfidf.ipynb,18,markdown,slide,3,The easiest way to tokenize the text is to split it by whitespace		> This is what the method `.split()` of Python `str` does.
159,1_text_analysis_tools_tfidf.ipynb,19,code,slide,6,"from pprint import pprint	text = tweets[5330]	print(""Text:"")	pprint(text)	print(""Tokens:"")	pprint(text.split(), compact=True)"
160,1_text_analysis_tools_tfidf.ipynb,20,markdown,slide,6,"We see that dealing with punctuation is tricky.	> We need `['Answers', ':']` instead of `'Answers:'`		But we cannot split by punctuation.		> We don't need to split `""Doesn't""` into `['Doesn', 't']`"
161,1_text_analysis_tools_tfidf.ipynb,21,markdown,slide,3,## spaCy		It's time to get familiar with `spaCy` - a Python library for Natural Language Processing (NLP).
162,1_text_analysis_tools_tfidf.ipynb,22,code,slide,16,"# text to be tokenized	print(""Text:"")	pprint(tweets[5330])		from spacy.lang.en import English		# create text analyzer that includes rules of tokenization	# rules are language-specific, so we load the rules for English	nlp = English()		# spaCy has functional API: you just call nlp(text)	analyzed_text = nlp(tweets[5330])		# the resulting object (`analyzed_text`) is iterable, and tokens can be extracted by iteration	print(""Tokens:"")	pprint([token.text for token in analyzed_text], compact=True)"
163,1_text_analysis_tools_tfidf.ipynb,23,markdown,slide,1,Let's find the most frequent tokens
164,1_text_analysis_tools_tfidf.ipynb,24,code,slide,10,"from spacy.lang.en import English		nlp = English()	token_counter = Counter()		for tweet in tqdm(tweets):	doc = nlp(tweet)	for token in doc:	token_counter[token.text] += 1	pprint(token_counter.most_common()[:50], compact=True)"
165,1_text_analysis_tools_tfidf.ipynb,25,markdown,slide,2,"- Note that tokens ""It"" and ""it"" are treated as different words, but have the same meaning.	- ""be"", ""is"" and ""are"" are different forms of the same verb."
166,1_text_analysis_tools_tfidf.ipynb,26,markdown,slide,12,"## Colab quiz 1	This is the first in-class code quiz in the course.	Its purpose is to check your understanding as the class progresses.	**All Colab quizzes are ungraded.**		1. Make sure to run the first cell of this Colab notebook. It imports all the necessary libraries to run the quiz.	2. Your task is to implement a function according to the problem statement. In the quiz below, the problem statement is	> Compute the number of tokens in an input string using spaCy.		The function you need to implement is called `solution()`.	The signature (i.e. the input and output types) and the first line are already implemented; your task is to complete the implementation.	3. `check_solution()` is the function that prints out the problem statement and checks your solution. You can see the results of some (but not all) tests. In this quiz, there are 5 tests but only 2 are shown to you."
167,1_text_analysis_tools_tfidf.ipynb,27,code,-,9,def solution(s: str) -> int:	from spacy.lang.en import English	nlp = English()	# YOUR CODE HERE		# the function `quiz_count_tokens()`	# returns a function that checks your solituon	check_solution = quiz_count_tokens()	check_solution(solution)
168,1_text_analysis_tools_tfidf.ipynb,28,markdown,slide,6,"# Lemmatization		It is often convenient to use only one form of a word	- ""It"", ""it"" $\rightarrow$ ""it""	- ""be"", ""is"", ""are"" $\rightarrow$ ""be""	"
